sourceid,dstid,hod,ride time
638,463,14,16.843666666666667
567,9,16,32.931
617,426,17,39.79833333333333
574,657,18,14.855500000000001
119,280,7,16.269833333333334
697,802,13,27.637
664,179,8,41.47083333333333
509,543,2,5.4855
310,59,16,32.828833333333336
734,827,19,31.0555
10,742,9,12.294833333333335
686,796,10,22.320833333333333
183,269,23,27.562833333333334
827,822,17,16.023666666666667
591,362,9,71.92066666666666
760,218,18,50.07966666666667
533,187,12,36.313833333333335
796,831,22,14.290666666666668
136,532,19,81.5055
680,650,14,33.603833333333334
240,625,19,61.3135
547,399,16,64.36466666666666
310,592,16,53.26
687,619,23,16.708333333333332
395,267,23,6.371166666666666
275,647,22,47.61116666666667
571,799,21,28.502333333333336
666,745,21,20.174
136,515,2,25.709333333333333
789,806,11,34.8205
68,115,8,11.479999999999999
430,346,22,45.6815
679,618,19,41.089333333333336
11,631,11,17.546499999999998
99,116,16,3.413
780,18,9,13.324833333333334
652,716,2,12.152833333333332
661,662,14,6.547833333333333
652,371,19,49.3865
433,605,19,68.57116666666667
470,240,18,45.141333333333336
272,799,1,18.117833333333333
494,586,11,17.284499999999998
331,375,16,47.5455
830,575,6,37.82083333333333
762,798,21,21.206333333333337
737,338,14,54.257
157,464,8,49.477
476,738,21,25.096166666666665
772,771,4,5.092833333333333
796,395,5,26.339499999999997
403,516,22,46.58566666666666
348,249,15,12.369666666666665
409,507,19,5.888166666666667
529,554,22,19.773000000000003
633,701,15,17.698500000000003
573,397,23,40.20633333333333
789,367,3,16.161166666666666
728,775,17,36.984833333333334
817,816,18,4.227166666666666
531,828,21,49.9625
644,744,21,37.79883333333333
529,698,1,19.867666666666665
766,620,5,29.791666666666668
476,441,12,17.000999999999998
538,125,17,36.936166666666665
308,417,1,18.1275
818,742,1,21.130499999999998
278,47,18,44.28866666666667
719,343,6,38.61116666666667
274,546,10,47.68933333333334
51,302,16,46.763000000000005
335,366,17,15.884333333333332
689,19,22,27.681500000000003
575,340,18,47.713
708,368,13,30.273500000000002
773,651,4,24.31433333333333
791,799,19,25.224666666666668
18,396,6,67.29
59,338,2,24.21966666666667
308,648,12,39.91466666666667
349,274,20,31.036166666666666
806,790,18,14.427666666666665
337,789,0,22.5295
832,675,2,14.9785
173,264,21,11.475999999999999
59,434,0,19.438666666666666
312,97,16,32.962666666666664
444,739,17,50.589666666666666
710,737,17,22.984666666666666
532,336,11,18.682833333333335
410,378,17,4.844666666666667
595,437,9,22.8835
596,624,10,3.2336666666666667
186,68,13,21.716666666666665
463,589,10,23.350166666666667
675,770,3,8.4945
508,212,23,33.30283333333333
622,667,22,13.289833333333332
599,558,23,27.447
272,396,18,43.786833333333334
403,126,18,39.3635
368,711,18,68.2385
204,614,13,18.927500000000002
367,161,14,27.970833333333335
97,468,1,18.875
478,689,14,49.068
311,401,16,65.74499999999999
372,307,11,11.795333333333334
136,393,18,76.5695
302,744,17,60.486666666666665
657,752,20,26.812166666666666
714,363,19,41.96033333333333
784,668,1,12.76
715,640,11,33.61666666666667
212,530,5,12.368833333333333
314,500,20,53.73083333333333
408,119,10,31.8375
731,588,13,32.14833333333333
371,748,14,49.6905
188,281,22,14.754
767,529,17,31.208666666666666
707,688,4,9.8505
789,659,23,34.395833333333336
735,644,11,14.043166666666668
595,669,18,23.3585
808,432,8,73.36433333333333
246,511,8,29.97683333333333
383,549,16,30.213166666666666
178,135,11,45.169333333333334
722,282,22,21.610500000000002
415,448,19,7.212166666666667
310,430,18,76.81533333333333
112,157,23,9.850333333333333
664,613,0,6.564166666666667
276,517,23,30.371666666666666
245,510,22,29.279666666666667
282,735,16,66.62616666666666
214,364,6,35.77833333333333
313,435,20,38.07783333333334
644,703,0,17.671333333333333
576,157,15,56.152166666666666
665,816,21,19.002666666666666
154,622,0,24.164833333333334
480,60,15,47.60633333333333
338,115,19,54.947
739,629,4,6.2405
340,360,20,52.261833333333335
216,475,4,12.213
68,278,23,25.7695
339,81,5,21.092666666666666
18,339,21,66.6
403,434,7,12.259833333333335
375,218,9,31.413833333333333
205,264,22,8.525
718,157,12,51.698
828,684,22,28.836833333333335
432,158,18,70.30883333333333
371,690,23,23.222166666666666
626,755,12,17.651666666666664
794,755,18,29.516666666666666
621,336,5,16.465166666666665
681,627,22,12.514333333333333
735,183,14,49.342999999999996
772,277,2,23.03483333333333
497,502,17,36.72983333333333
369,410,23,29.1125
497,671,4,17.433333333333334
273,267,19,26.099666666666668
811,807,12,10.242666666666667
425,396,15,13.677
667,269,10,37.59466666666666
449,384,2,18.507166666666667
641,158,3,22.209999999999997
599,719,19,18.6325
836,17,22,22.542333333333332
729,740,11,53.188833333333335
36,432,17,104.80633333333334
433,472,15,24.240000000000002
343,338,7,19.389833333333335
780,730,18,15.179666666666666
464,147,3,16.401
275,310,18,13.979999999999999
371,535,5,13.481
312,441,20,26.567833333333333
81,372,13,39.785666666666664
701,667,6,40.06666666666667
484,452,20,9.292
359,177,18,30.9625
541,734,15,29.898333333333333
731,273,0,18.4445
763,154,11,62.42966666666667
675,715,6,9.119666666666665
617,559,5,4.779333333333333
786,346,14,62.833333333333336
412,773,18,66.49466666666666
569,700,10,25.93883333333333
666,710,7,8.941333333333334
812,681,20,21.2805
10,510,9,30.218833333333336
642,531,9,33.021499999999996
446,567,16,36.4705
68,433,4,22.3
667,804,18,37.648
248,376,0,9.127833333333333
480,482,15,21.817999999999998
373,114,7,65.42583333333333
464,13,10,246.55
244,278,23,8.202833333333334
674,589,5,14.7045
682,401,22,356.07399999999996
402,12,16,151.17783333333333
404,713,5,17.693499999999997
726,692,19,20.004
314,398,6,45.18366666666667
802,533,17,50.4625
425,393,13,7.032666666666667
481,658,19,30.368
463,431,9,5.060333333333333
668,125,20,58.73383333333334
372,214,0,12.9955
796,371,1,78.93133333333334
630,381,13,46.818333333333335
746,619,13,23.558833333333332
330,708,20,49.57533333333333
775,774,13,4.978833333333333
96,702,13,83.10333333333332
435,431,6,20.220333333333333
834,817,0,7.5095
565,598,16,14.776666666666667
368,600,23,29.190833333333334
809,433,4,24.705
403,277,7,12.506499999999999
810,631,0,20.895166666666668
545,374,6,28.238999999999997
97,590,20,53.135999999999996
135,816,0,32.48433333333333
403,363,2,17.45
176,680,17,81.38783333333335
656,13,6,26.408833333333334
433,815,21,40.75216666666667
233,665,10,30.569833333333335
762,748,2,14.664333333333333
614,692,0,11.630666666666666
836,626,8,50.271
344,543,20,24.0575
309,772,8,55.66433333333334
648,397,11,39.660333333333334
156,667,18,134.70833333333334
727,465,3,13.394
337,278,10,33.8055
345,407,22,16.44633333333333
723,12,14,27.722666666666665
576,605,13,3.9861666666666666
497,342,21,29.174666666666667
736,712,13,22.336166666666667
177,336,0,13.947666666666667
774,70,23,39.86
585,754,14,45.483333333333334
403,741,20,61.69466666666666
465,505,17,58.313
336,135,12,18.2805
649,669,16,25.611666666666668
533,814,9,27.46216666666667
834,794,11,8.858333333333333
670,480,13,50.117666666666665
561,612,12,25.491666666666667
525,748,6,30.286166666666666
774,729,4,21.855
369,438,14,18.399333333333335
180,308,7,16.959500000000002
308,563,15,35.57616666666667
601,540,15,19.8625
30,362,0,13.394666666666666
744,21,11,2.6875
785,11,23,12.6125
534,624,16,20.185333333333332
157,589,21,50.8735
711,796,3,5.7604999999999995
33,269,5,25.185
207,530,22,20.470333333333333
760,155,6,64.66933333333333
213,368,16,43.29866666666667
827,709,10,39.117333333333335
447,478,19,15.883999999999999
615,241,11,28.584333333333333
819,396,14,39.201
413,240,17,55.087833333333336
772,767,18,23.297166666666666
372,207,0,15.434833333333334
398,311,10,52.51
112,688,6,48.416666666666664
575,332,17,76.83333333333333
806,587,4,12.283666666666667
653,678,9,5.515166666666667
528,671,14,31.8965
162,350,20,24.663999999999998
719,137,5,34.9905
802,364,22,30.892166666666665
360,642,14,40.775666666666666
526,590,21,23.686
762,765,16,15.894
377,544,0,12.298833333333333
480,593,13,47.29116666666666
789,681,7,14.496666666666666
722,642,19,37.291000000000004
558,500,5,27.526666666666664
448,513,5,9.202333333333334
160,750,12,33.415333333333336
785,833,18,28.5955
736,669,13,19.33533333333333
433,217,5,15.630500000000001
528,395,12,13.071666666666665
789,588,6,42.040499999999994
544,434,19,53.06716666666667
689,719,20,23.207833333333333
534,364,11,33.33083333333333
183,68,5,10.962333333333333
615,751,19,24.160500000000003
737,567,17,25.846833333333333
509,734,13,34.3945
613,705,5,24.461166666666667
364,758,1,27.85183333333333
599,242,21,32.833333333333336
513,404,16,53.21583333333333
585,710,11,26.671
265,558,4,8.084
302,727,17,53.304833333333335
512,630,9,16.5045
643,473,6,33.28183333333333
184,150,15,15.936166666666667
656,770,14,37.688833333333335
800,753,21,15.019499999999999
499,833,14,33.3255
315,651,12,38.18983333333333
9,623,10,44.81366666666667
378,409,20,7.554166666666666
338,114,22,27.741833333333332
118,80,10,21.004166666666666
727,478,12,57.60183333333334
337,726,19,260.0355
707,752,17,31.022166666666667
383,418,20,7.085
278,473,20,27.333333333333332
584,528,14,18.814833333333336
17,730,14,26.525
530,161,18,55.3605
603,562,6,46.911833333333334
816,619,9,68.58183333333334
341,501,6,20.768833333333337
298,638,23,15.352166666666667
566,184,11,33.496833333333335
630,432,10,104.114
613,235,9,19.187833333333334
238,344,23,28.795
641,730,11,15.210833333333333
308,136,6,18.456666666666667
528,729,0,10.841833333333334
535,711,16,35.304833333333335
615,725,21,21.488166666666665
481,404,9,50.09766666666667
369,185,4,7.290166666666667
210,644,7,26.860500000000002
312,625,0,26.785
446,598,12,21.698833333333333
371,790,15,57.84166666666667
370,813,13,48.89483333333333
265,233,22,2.630333333333333
473,438,13,9.745833333333334
558,282,4,26.051666666666666
396,236,10,15.825
241,401,3,6.359166666666667
590,531,15,19.624833333333335
590,188,10,52.12566666666667
713,496,16,26.072499999999998
533,370,15,16.577833333333334
719,594,11,31.54733333333333
233,298,19,11.369
787,643,13,43.57866666666666
438,516,22,44.271166666666666
396,148,18,22.033833333333334
617,588,8,7.757666666666666
240,543,2,18.335833333333333
161,184,23,15.212666666666667
616,344,23,38.901833333333336
465,408,9,62.55716666666667
81,97,11,4.525333333333333
273,175,2,16.311166666666665
82,269,10,33.13883333333333
765,659,9,29.205499999999997
512,157,11,171.39716666666666
446,537,15,33.801833333333335
344,377,15,6.205166666666667
642,619,5,10.049333333333333
781,792,6,14.2105
589,479,17,109.56916666666666
649,828,11,38.950833333333335
155,565,11,52.31816666666667
431,823,10,51.640499999999996
558,594,22,36.05233333333333
430,616,7,17.828833333333332
11,113,2,35.622166666666665
402,476,11,37.158166666666666
126,32,4,5.0445
278,341,15,18.83
11,449,0,15.166666666666666
267,365,15,7.846500000000001
837,809,18,16.015833333333333
540,626,8,7.991
309,688,7,326.7083333333333
546,277,15,46.55233333333333
468,375,3,13.545833333333333
90,307,20,34.266666666666666
534,669,6,29.039499999999997
718,698,9,5.524666666666667
588,558,10,6.783666666666666
36,369,12,33.64683333333333
154,600,15,79.02383333333334
8,680,14,11.789666666666667
346,347,0,3.6838333333333333
763,465,9,48.71216666666667
452,486,2,2.053
767,717,20,17.642666666666667
692,308,22,63.48800000000001
627,404,13,46.035
9,672,19,33.201499999999996
573,343,16,30.535500000000003
401,794,0,15.766833333333333
798,711,22,17.132
540,401,13,31.211000000000002
690,786,12,25.445833333333333
399,149,2,16.116
703,307,13,55.93816666666667
410,238,9,33.583333333333336
314,770,19,61.17783333333333
730,766,10,12.200666666666667
401,738,0,118.94
401,641,9,29.083000000000002
584,531,19,25.532
397,752,11,35.95516666666666
208,161,9,24.8105
413,137,18,46.1845
136,347,17,24.749833333333335
600,628,23,1.7245
735,557,23,17.913
312,751,13,53.45583333333333
364,413,12,56.780499999999996
331,533,11,25.4695
434,751,10,27.355999999999998
10,702,5,9.856666666666666
811,397,11,47.7645
314,342,9,18.900666666666666
573,406,4,22.473000000000003
346,309,0,15.059
207,401,5,8.778333333333334
209,418,19,56.885
96,546,9,52.0055
605,562,23,32.25633333333334
432,662,23,18.368833333333335
332,336,1,8.823
529,753,11,47.064499999999995
672,740,15,21.558666666666667
496,684,7,20.634666666666664
128,369,10,32.127833333333335
511,207,10,35.717999999999996
643,778,13,28.8145
313,247,7,10.644666666666666
212,403,0,14.169
734,698,13,17.450333333333333
113,344,20,53.044
799,562,23,20.974666666666668
68,463,20,55.54333333333333
129,368,1,14.776333333333334
372,593,20,58.749
698,409,7,24.40583333333333
477,208,18,46.03933333333334
558,401,21,14.9875
786,179,8,69.73333333333333
240,377,16,42.150999999999996
305,585,13,30.966666666666665
367,498,18,26.047666666666665
745,728,5,8.9055
436,481,20,56.982
467,437,1,7.974166666666666
533,617,6,8.466166666666668
719,650,7,14.947000000000001
574,83,13,45.59
442,371,21,18.033333333333335
653,498,6,51.141666666666666
188,307,4,14.03
438,151,17,46.813833333333335
332,441,19,55.35
155,128,18,33.498000000000005
822,719,16,31.148833333333336
115,35,0,13.144166666666667
212,329,22,21.352500000000003
623,602,11,28.195833333333333
510,604,17,17.687666666666665
272,770,15,72.61116666666666
500,799,22,28.287666666666667
477,343,12,22.68566666666667
241,665,9,59.867666666666665
673,596,7,16.941666666666666
503,529,21,21.361833333333333
240,745,0,22.27583333333333
537,558,18,42.1385
215,207,23,21.2485
95,499,20,54.59166666666667
567,693,12,20.752333333333336
682,547,14,24.71833333333333
363,617,3,16.391666666666666
151,754,17,98.82300000000001
157,814,20,79.96666666666667
29,267,20,31.441666666666666
158,115,0,2.6458333333333335
76,109,22,8.062166666666666
372,781,13,49.18516666666667
188,344,10,40.963166666666666
406,441,13,6.668833333333334
791,402,9,74.643
576,332,16,64.61883333333334
178,537,12,41.96116666666667
822,830,14,2.3625
759,599,15,20.959666666666667
730,431,14,36.67216666666666
533,753,21,20.416999999999998
687,706,10,10.270000000000001
18,179,6,74.6575
693,627,23,21.1285
786,656,20,19.08966666666667
807,817,14,1.635
605,542,14,25.989166666666666
151,688,13,32.81583333333334
830,727,0,15.443333333333333
595,312,8,38.51016666666667
657,624,18,37.954166666666666
836,667,14,37.23016666666667
432,335,20,25.604333333333333
13,265,11,57.998000000000005
346,372,17,45.631
346,809,23,84.77033333333334
716,799,20,19.940833333333334
590,725,5,15.428833333333333
208,118,5,32.41116666666667
439,158,3,22.623833333333334
234,201,11,9.0875
395,709,2,12.156666666666666
799,814,7,55.26016666666667
574,578,2,8.416666666666666
750,767,12,3.992833333333333
397,662,6,21.086833333333335
375,528,21,41.8355
376,467,15,27.3785
628,619,6,33.340833333333336
81,772,8,64.17783333333334
399,430,5,6.952666666666667
695,657,23,17.369000000000003
805,207,12,51.03433333333333
310,467,18,42.24183333333334
433,800,19,68.61466666666666
314,547,23,15.390666666666668
760,341,16,50.1375
206,209,7,15.008333333333333
791,643,16,22.244000000000003
139,339,16,34.21583333333333
837,183,1,30.204166666666666
95,395,9,47.88
336,760,1,20.327833333333334
667,836,0,17.776
439,378,16,25.64016666666667
709,537,3,13.085
699,644,19,41.74933333333333
588,643,21,9.951666666666666
333,433,15,19.322666666666667
274,384,18,53.128
599,601,1,5.971166666666666
433,574,0,32.258
532,449,22,41.0095
178,397,3,8.912833333333333
430,843,15,43.348166666666664
216,277,21,5.289833333333333
700,772,22,12.471
710,709,8,18.174333333333333
667,823,20,34.501666666666665
613,246,14,60.81883333333334
410,374,8,18.864833333333333
350,277,5,12.911666666666667
113,156,19,14.04
348,607,13,40.248000000000005
311,215,6,16.783333333333335
183,184,22,2.1633333333333336
112,542,17,90.57966666666667
431,415,3,37.031666666666666
478,702,23,17.567
843,17,6,15.3055
512,558,16,54.769
115,116,4,6.542166666666666
339,589,15,44.568
796,22,23,24.3055
10,308,18,61.66466666666667
575,415,9,25.085500000000003
501,623,21,21.759166666666665
177,332,16,19.06833333333333
430,170,23,18.808333333333334
650,273,10,40.83416666666667
778,558,4,18.127
740,305,11,54.1125
119,465,12,32.958333333333336
316,721,0,18.0695
463,398,14,10.463666666666667
189,500,17,89.5055
674,409,5,20.568499999999997
657,787,22,23.130333333333333
436,409,13,61.042500000000004
372,832,0,28.441666666666666
625,814,14,32.868833333333335
759,781,6,38.339666666666666
467,158,12,23.098166666666668
412,736,20,31.593166666666665
496,536,10,29.877833333333335
176,397,0,10.050999999999998
629,753,19,27.994666666666667
149,376,8,29.238
760,316,21,28.564833333333336
307,364,1,12.944333333333333
651,735,17,17.884
15,665,6,160.6063333333333
755,775,11,9.270333333333333
805,11,8,48.56816666666667
627,375,10,41.053
785,753,17,10.089833333333333
273,135,19,24.2385
181,641,16,80.998
807,731,7,44.71383333333333
427,365,19,25.177833333333336
408,149,22,31.863
216,218,13,13.661
298,31,4,7.955166666666667
579,383,9,28.525
248,450,0,17.795166666666667
684,724,5,73.61533333333334
787,674,9,37.248000000000005
734,759,12,13.730500000000001
176,184,17,44.1355
98,381,14,33.074
397,330,2,2.9410000000000003
652,440,12,28.764333333333333
728,372,13,40.67433333333334
517,311,19,43.032333333333334
695,593,13,29.730999999999998
633,618,15,75.31433333333332
340,678,21,40.11366666666667
238,271,13,18.872166666666665
602,596,4,15.923
543,376,22,15.548499999999999
308,92,13,16.990833333333335
795,618,14,36.806333333333335
278,699,12,47.61666666666667
9,437,13,55.00233333333333
431,148,16,18.618
699,813,16,29.344833333333334
738,641,19,39.305166666666665
402,782,13,35.439
730,625,23,24.102833333333333
465,610,11,25.03216666666667
744,722,17,42.525
630,602,23,2.8991666666666664
614,557,5,12.483
785,305,15,47.799
408,670,19,36.3755
465,300,22,14.437166666666666
759,313,8,52.43116666666666
818,234,19,59.25
630,344,11,33.906
653,575,14,15.966666666666667
735,750,17,26.553833333333333
545,218,9,34.7245
801,433,9,82.90833333333333
763,754,23,21.489166666666666
185,414,14,29.68166666666667
808,780,9,17.58833333333333
497,640,7,33.213
768,756,15,23.258333333333333
832,532,9,56.606
695,783,19,16.551666666666666
770,475,12,44.583333333333336
571,177,11,47.8355
830,464,19,39.1725
373,481,20,35.403
536,560,15,21.675833333333333
439,412,9,24.668666666666663
345,207,19,38.42633333333333
743,370,22,42.53333333333333
216,156,12,22.326999999999998
641,711,19,17.830666666666666
340,480,14,41.78516666666667
741,805,8,28.441166666666668
436,241,19,33.075
558,113,18,68.26433333333334
499,305,21,18.941166666666668
665,308,22,24.93433333333333
372,720,15,230.83866666666665
33,240,8,45.280499999999996
618,814,0,46.07783333333334
529,339,13,26.848333333333336
575,179,15,52.106
538,723,18,38.50683333333333
500,125,18,50.90083333333334
473,277,20,26.283333333333335
466,530,13,7.1345
575,621,9,39.4885
113,806,18,105.81383333333333
67,96,8,10.508333333333333
274,592,15,51.733333333333334
537,468,17,15.397666666666668
639,463,9,21.24683333333333
533,758,7,23.446
204,791,15,44.73133333333333
620,618,10,8.895166666666666
305,560,20,116.58166666666666
571,710,14,43.7215
97,83,7,9.784833333333333
96,77,22,16.062166666666666
174,336,9,40.90833333333333
241,614,18,97.19149999999999
341,373,18,3.5328333333333335
13,737,0,19.466666666666665
541,273,5,20.172
652,207,18,52.62616666666667
281,369,21,32.30833333333333
311,367,3,16.266666666666666
528,819,10,31.16433333333333
265,692,17,77.54516666666667
401,728,0,14.922666666666666
359,643,23,25.128333333333334
332,369,22,12.383999999999999
364,331,22,2.1391666666666667
744,683,9,10.423
615,662,7,15.302166666666666
613,708,12,17.454333333333334
125,398,1,15.460833333333333
840,13,12,13.0555
97,213,18,25.383333333333333
368,605,15,112.14383333333333
559,532,3,6.6985
621,584,11,25.173000000000002
479,436,10,50.198
265,36,23,32.486333333333334
642,669,12,13.2095
273,678,17,63.592666666666666
364,533,19,38.883833333333335
345,618,6,35.9365
112,301,6,39.626999999999995
705,762,8,15.191666666666666
466,96,17,47.46783333333334
697,692,10,24.26833333333333
717,695,17,10.019
369,382,11,56.483333333333334
241,709,9,77.34983333333334
30,267,20,24.157666666666668
644,60,12,42.93333333333333
280,469,16,56.818666666666665
701,754,13,18.644833333333334
497,430,15,15.787166666666668
611,615,17,26.087
400,339,18,29.691666666666666
366,590,21,30.145500000000002
826,720,10,49.10766666666667
433,58,21,36.679833333333335
688,179,16,31.227333333333334
376,247,1,9.441
692,816,14,14.3345
702,587,21,30.222166666666666
208,707,16,66.74
207,13,17,100.17733333333334
157,765,21,53.82183333333333
603,758,8,15.464
697,799,8,23.1
365,642,11,31.597166666666666
248,311,16,18.434833333333334
234,807,6,22.866666666666667
35,302,5,26.346999999999998
301,300,20,1.8953333333333333
281,737,14,56.925
57,430,8,56.652166666666666
69,336,21,27.380166666666664
748,466,12,30.73933333333333
703,720,0,9.957166666666666
12,818,14,23.37683333333333
681,476,20,20.011333333333333
508,677,14,24.13566666666667
47,59,0,1.4318333333333333
543,760,7,114.44800000000001
739,216,5,37.527166666666666
464,617,22,28.000166666666665
236,239,18,16.720833333333335
762,115,14,64.3265
370,308,0,12.1945
603,156,15,59.3225
98,306,13,48.18266666666667
189,702,8,46.10333333333333
31,300,3,20.953333333333333
771,752,21,11.8
117,85,5,3.8378333333333337
812,242,4,32.126666666666665
281,331,13,35.72083333333333
741,765,0,105.16566666666667
676,714,11,26.269333333333336
415,598,15,46.0105
177,729,18,67.679
302,744,22,36.327999999999996
207,528,22,29.0675
756,675,4,12.707166666666666
565,154,18,55.04633333333334
579,754,15,53.337833333333336
613,362,23,12.697166666666668
472,274,21,18.077833333333334
549,741,14,32.585
750,816,20,10.902333333333333
585,744,14,24.295166666666667
636,529,3,13.028666666666668
329,238,20,15.520833333333334
282,431,23,24.116666666666667
344,753,15,52.94166666666667
561,599,13,31.883333333333333
613,208,13,26.72283333333333
401,770,5,100.86166666666666
362,794,19,70.5265
70,432,21,37.54516666666667
338,308,14,16.264666666666667
595,448,10,44.535666666666664
376,446,10,40.04316666666667
690,699,21,19.4055
754,532,14,29.230666666666664
178,129,22,4.2065
535,599,1,11.290666666666668
595,702,23,20.250333333333334
823,401,2,23.08566666666667
686,364,10,31.432666666666666
710,769,16,17.484333333333332
631,765,21,36.18333333333333
528,762,12,30.8195
576,602,16,10.331
653,700,19,8.680666666666667
508,398,13,47.29883333333333
837,771,10,31.153666666666666
415,623,16,56.51916666666667
464,786,11,81.90833333333333
750,18,8,10.688666666666668
51,82,12,6.503666666666667
754,647,2,10.279666666666666
469,501,16,9.419
275,70,10,29.466666666666665
332,642,0,65.956
684,208,9,50.8705
688,562,16,24.986666666666668
11,59,18,99.21666666666667
186,350,15,23.500166666666665
630,807,2,31.176166666666667
655,18,23,28.9225
690,595,3,9.993833333333333
475,345,5,13.536666666666667
125,380,9,51.39216666666667
516,773,14,47.875
498,475,22,34.3075
241,432,18,52.9325
13,781,2,6.126833333333334
699,744,11,37.104166666666664
272,485,21,33.263
587,831,1,21.177833333333336
788,830,7,86.09633333333333
797,759,11,31.33966666666667
437,537,23,14.252833333333333
156,769,14,166.5631666666667
309,118,23,16.479333333333333
592,342,17,55.78816666666667
832,762,14,32.774
801,587,18,39.93333333333333
731,654,8,32.104
267,708,17,53.73583333333333
207,276,21,15.534166666666666
368,126,8,17.32283333333333
313,314,7,2.9521666666666664
623,433,21,22.464
498,590,20,22.867166666666666
135,155,23,8.908333333333333
748,207,18,49.532000000000004
13,769,6,19.612833333333334
364,745,19,59.20766666666667
327,393,8,128.10416666666666
617,688,3,7.991
157,369,7,32.181
541,599,2,7.2
530,718,18,59.7
332,368,23,11.150333333333332
233,669,13,45.45283333333334
179,379,12,42.719
451,418,0,4.538333333333333
342,97,9,33.595166666666664
396,135,13,42.709500000000006
695,714,15,11.821166666666667
208,698,21,45.51766666666666
361,781,20,56.54566666666666
559,729,18,34.31016666666667
438,665,9,305.0928333333333
241,34,3,18.226999999999997
154,52,11,52.50933333333333
541,741,19,32.41066666666667
797,830,14,30.533333333333335
477,595,16,27.90216666666667
749,734,6,13.402833333333332
627,657,22,13.561166666666667
468,308,11,23.403333333333332
211,765,16,72.2015
535,587,5,13.257333333333333
35,401,5,33.056666666666665
742,681,7,8.0945
246,729,14,114.63333333333334
830,480,12,40.64633333333334
633,655,15,18.391833333333334
820,669,5,25.45716666666667
500,154,20,40.772333333333336
558,365,3,8.920833333333333
543,789,2,16.669
735,69,3,24.154166666666665
503,712,15,33.36666666666667
706,790,19,18.324333333333335
777,639,8,30.889333333333333
708,498,8,32.569833333333335
414,464,6,52.25183333333334
398,833,6,28.333333333333332
616,618,9,17.368333333333332
814,115,9,97.06483333333334
448,475,13,68.28683333333333
138,243,8,20.004666666666665
718,603,6,17.763666666666666
341,657,22,36.75333333333333
83,162,11,27.018833333333337
533,794,6,18.970833333333335
615,722,18,52.9715
442,97,13,38.80083333333334
348,281,15,8.5925
512,177,9,37.087833333333336
775,690,10,49.10583333333333
722,818,11,33.478
546,116,23,26.907333333333334
751,533,5,19.94516666666667
751,336,0,13.8385
597,672,15,20.958833333333335
478,574,17,21.550166666666666
721,410,6,36.652
536,137,16,53.74
571,433,19,57.81333333333334
376,393,16,37.9805
612,401,10,33.04266666666667
372,463,11,32.56816666666666
530,278,19,58.125
203,665,20,56.91433333333334
368,281,2,13.731166666666667
345,692,17,65.8825
465,239,14,26.604666666666667
714,538,12,27.430999999999997
643,535,23,14.794166666666666
238,727,18,86.132
796,309,23,31.408
235,589,14,32.52633333333333
239,443,16,48.63866666666667
431,93,14,23.601166666666664
798,774,22,11.461
689,562,17,23.3965
674,677,20,9.899166666666668
516,348,14,33.846
97,418,20,32.19233333333333
138,310,8,21.483999999999998
513,590,0,24.569000000000003
617,464,15,20.14016666666667
590,155,23,30.61916666666667
362,428,0,5.423
701,781,8,32.0125
362,619,21,38.9775
370,436,7,11.796833333333332
154,239,5,9.546166666666666
748,11,7,25.353333333333335
686,767,11,19.160500000000003
648,596,19,6.446666666666667
125,265,17,13.135333333333334
774,636,2,23.9805
700,379,6,45.934666666666665
619,648,8,11.544666666666666
364,443,22,39.41316666666667
18,707,12,21.63883333333333
544,621,0,16.611166666666666
138,372,5,14.340333333333332
272,298,9,30.454833333333333
748,736,21,24.002833333333335
393,311,11,55.93516666666667
445,696,13,36.660666666666664
155,620,20,66.12666666666667
752,674,7,18.602833333333333
673,465,7,49.5355
694,479,21,26.4805
654,681,17,15.930666666666667
571,536,12,17.3055
617,536,21,19.476499999999998
312,816,19,81.91166666666666
676,799,23,13.847166666666668
366,312,20,65.39366666666666
692,733,6,6.454166666666667
83,216,19,16.598166666666668
35,272,11,39.46066666666666
692,565,14,44.49366666666666
546,150,23,43.964333333333336
558,150,15,15.736500000000001
305,156,11,20.226499999999998
589,403,16,33.601166666666664
68,36,6,5.8629999999999995
567,570,23,6.373666666666667
309,442,10,18.769000000000002
426,179,10,22.652833333333334
688,715,15,24.584833333333332
587,753,22,21.828166666666668
499,502,19,39.46666666666667
625,758,13,27.473333333333336
639,668,9,63.775
563,497,12,16.66283333333333
603,739,23,11.308166666666667
282,382,7,6.311166666666667
711,754,7,11.501
665,644,17,21.007166666666667
433,383,12,50.018
307,547,18,58.32733333333333
426,796,1,26.466666666666665
568,698,9,20.137
305,187,22,9.998166666666666
587,431,0,7.298333333333333
379,508,18,27.014
616,568,0,11.191333333333334
599,826,11,41.627833333333335
179,447,19,54.1595
443,60,18,59.63699999999999
241,374,19,27.468
624,372,10,34.247166666666665
513,117,8,37.064166666666665
728,737,20,30.056333333333335
13,631,14,35.154833333333336
264,239,14,23.897666666666666
278,671,8,49.8
426,643,11,46.94383333333334
768,648,13,29.338166666666666
721,643,9,54.443999999999996
772,617,22,11.638833333333334
755,736,5,2.7618333333333336
680,571,5,14.798
511,366,18,57.23883333333333
301,108,20,16.995
154,13,22,46.298
680,616,12,45.782000000000004
212,371,7,30.913999999999998
302,36,10,47.2945
156,626,18,96.03816666666667
714,405,16,44.23533333333333
640,272,8,35.24133333333334
621,497,21,19.855833333333333
499,364,5,12.029666666666666
271,303,7,2.252333333333333
