sourceid,dstid,hod,ride time
1010,369,21,17.048333333333332
44,1101,21,7.516666666666667
5,495,14,5.1531666666666665
511,917,10,18.258
825,863,18,16.478666666666665
1195,1163,20,19.91283333333333
816,277,12,24.195833333333333
221,504,5,6.496166666666666
47,911,6,15.337
1047,870,1,10.373
413,151,9,4.2523333333333335
68,865,15,14.708499999999999
763,32,6,17.22283333333333
294,1078,18,14.6025
363,892,12,21.954166666666666
777,212,16,5.5841666666666665
807,773,14,21.695833333333333
1044,1043,18,16.366333333333333
873,498,5,19.918666666666663
209,365,21,20.811333333333334
1045,297,10,27.352500000000003
253,1193,9,23.2365
1127,1128,22,7.0155
289,540,14,27.091333333333335
764,807,0,11.881499999999999
448,881,7,25.1945
1122,589,11,12.716666666666667
32,522,19,20.731833333333334
813,665,12,6.051
367,861,3,13.985166666666666
1025,228,15,13.422166666666667
1094,822,13,9.157333333333334
63,237,21,10.3475
208,857,13,14.663166666666665
493,877,11,13.597166666666668
401,330,23,12.560833333333333
211,131,7,3.0998333333333337
885,465,2,22.927833333333336
888,504,2,4.853833333333333
1077,862,12,13.218
1112,581,23,11.251333333333333
764,277,18,18.984666666666666
881,80,20,8.2655
885,299,22,14.002333333333333
990,849,18,16.921499999999998
847,1127,12,9.870000000000001
511,1075,20,22.598333333333336
302,52,10,11.982
835,364,10,7.038333333333333
222,441,15,29.495166666666666
223,1048,5,29.027333333333335
902,210,2,16.838166666666666
1163,637,0,17.066
38,285,20,16.35
870,907,14,17.657833333333333
768,250,0,14.164333333333333
141,1025,11,10.673166666666667
425,1213,23,3.954
530,863,8,25.366666666666667
773,1123,22,28.823
1129,846,9,27.527833333333334
1154,145,13,6.537000000000001
510,511,4,4.659833333333333
1164,1024,9,5.886166666666667
494,810,7,10.473166666666666
881,362,8,20.352666666666668
880,492,12,9.788166666666665
58,523,19,11.060166666666667
236,315,10,7.3100000000000005
1010,883,9,22.740333333333336
1185,776,15,23.413666666666664
131,311,11,20.26383333333333
498,430,3,11.6655
500,341,16,13.029333333333334
1100,1127,7,36.931333333333335
821,820,21,7.951666666666667
873,908,20,18.710500000000003
194,1015,9,4.992666666666667
280,105,19,13.077833333333333
872,880,5,12.762166666666667
432,69,21,16.421666666666667
588,1137,9,10.335833333333333
4,1151,5,8.387666666666666
385,1116,6,34.54066666666667
604,378,10,8.841666666666667
369,445,17,31.101499999999998
773,1189,23,11.127999999999998
781,1014,23,7.207166666666667
1040,157,11,12.434833333333334
487,424,21,21.5545
250,1195,6,18.322166666666664
496,530,11,13.791166666666667
47,222,19,13.471166666666667
362,811,9,17.939666666666668
686,687,18,10.970333333333334
911,886,19,18.862833333333334
1171,1043,17,24.055999999999997
1194,1082,14,2.808
886,37,17,11.626833333333334
763,866,13,8.465333333333334
588,845,21,27.61433333333333
1110,767,17,22.40216666666667
836,1164,19,14.196166666666667
539,545,16,1.7238333333333336
1229,885,22,25.933333333333334
277,27,6,4.326666666666667
28,1242,9,22.023666666666667
497,506,12,24.116666666666667
448,549,18,27.125
1123,1189,7,38.12966666666667
1228,1011,16,18.365000000000002
500,907,16,32.9855
781,280,12,27.883333333333333
831,586,7,1.8755
760,827,9,14.435333333333334
876,1186,3,5.4383333333333335
317,27,22,12.0735
888,287,0,9.811166666666667
68,205,16,18.592333333333332
131,1010,10,15.308
1193,1013,4,10.118166666666667
54,364,2,15.3905
1156,73,9,9.252166666666666
820,1171,13,12.714166666666667
540,363,17,6.018833333333333
1215,889,6,12.928333333333335
251,1119,15,18.534666666666666
53,781,1,27.546166666666668
930,626,0,16.6435
633,1145,1,5.002833333333333
298,156,0,22.021333333333335
409,400,0,11.311166666666667
1227,819,10,22.123833333333334
154,1165,17,34.87266666666667
363,1239,20,7.488166666666667
877,757,17,25.316166666666668
58,51,12,11.185
1012,1242,13,6.0216666666666665
197,374,7,14.2255
808,29,2,10.769499999999999
334,892,1,10.59
879,528,11,14.977833333333333
374,1013,14,16.492
297,1178,20,13.800666666666666
203,1118,10,20.792666666666666
885,242,13,9.026
878,756,11,14.630833333333333
1214,493,16,25.334333333333333
634,1127,12,17.407833333333333
1116,913,14,16.19
403,828,19,18.203833333333332
846,1128,5,9.666666666666666
763,549,13,14.096333333333332
915,1117,21,13.0785
445,502,16,32.0715
774,386,5,13.525
1013,210,15,16.344833333333334
804,1012,4,4.375666666666667
293,816,11,25.377833333333335
831,413,8,31.665666666666667
302,891,7,16.406666666666666
778,207,6,21.640666666666668
888,1005,15,16.118166666666667
1178,955,8,7.819500000000001
58,549,22,21.091666666666665
831,980,6,17.476
856,778,14,12.547166666666667
915,82,22,11.403833333333333
756,391,23,19.273000000000003
912,497,9,19.106166666666663
1011,692,14,11.158166666666666
848,400,8,29.877833333333335
248,869,21,8.593333333333334
216,878,3,7.757000000000001
740,228,4,8.508333333333333
68,1164,12,11.590166666666667
116,629,15,15.5605
1045,1016,22,20.639666666666667
1127,74,0,24.527833333333334
120,695,22,5.945833333333334
1121,222,20,19.543333333333333
875,1119,12,11.156333333333333
816,545,11,15.046666666666665
365,364,15,6.913833333333333
53,462,0,24.446666666666665
831,659,6,18.406333333333336
847,286,22,10.4275
37,167,17,20.357666666666667
1078,836,1,6.7355
779,1233,10,16.132166666666667
759,294,9,20.3565
911,83,12,5.511666666666667
17,846,14,16.845833333333335
1015,588,10,33.642833333333336
3,758,20,20.416666666666668
366,496,7,35.9885
32,1016,15,16.520833333333332
435,930,3,15.458333333333334
590,1040,10,19.205
473,441,14,14.6205
106,572,19,4.9405
805,400,8,3.491333333333333
874,1165,15,6.543833333333334
907,244,15,15.911166666666666
722,448,10,24.833333333333332
280,391,7,6.8806666666666665
917,819,11,19.5125
409,1079,9,17.89
155,286,8,23.429166666666667
502,707,21,16.166666666666668
1039,331,15,14.891666666666667
984,432,0,8.824166666666667
493,523,6,11.062166666666666
1174,17,13,13.372666666666667
882,834,3,11.525
406,405,9,12.318666666666667
98,385,13,20.483333333333334
115,420,2,9.590499999999999
515,516,10,5.502166666666667
225,783,18,15.251333333333333
909,20,16,9.244666666666665
484,479,22,11.011166666666666
244,27,13,18.41783333333333
435,984,0,24.333333333333332
175,1164,10,36.75716666666666
746,1048,5,36.87416666666666
496,227,16,13.439166666666667
1002,1238,4,14.980500000000001
1190,391,23,22.382166666666667
1060,572,20,4.553833333333333
1048,633,21,24.496333333333332
1116,846,15,13.697166666666668
205,847,7,3.921
1044,3,7,27.29733333333333
874,1099,20,14.881333333333334
495,509,18,26.648000000000003
1140,540,6,15.096666666666666
1038,1128,18,14.417166666666667
1016,862,23,12.459333333333332
834,244,23,23.353666666666665
857,764,19,14.6085
115,114,17,6.065833333333333
1068,884,12,12.542666666666666
46,340,6,16.266666666666666
420,1140,9,21.638166666666667
98,762,10,18.2195
889,298,16,22.43933333333333
448,333,19,18.515
497,504,0,9.361500000000001
927,813,11,9.1645
334,905,14,19.217666666666666
1040,1178,18,17.0675
775,320,17,29.802
335,293,18,28.669
424,1016,2,2.341833333333333
832,881,5,13.970666666666666
695,1064,22,6.360666666666666
1195,890,22,10.517
1189,1239,12,12.364166666666668
835,1116,23,10.216166666666668
509,1116,1,14.726166666666668
1184,1164,20,24.366666666666667
729,459,9,19.2405
638,1225,1,8.951333333333334
1016,524,9,15.31
299,877,18,8.463666666666667
986,1078,2,10.583333333333334
930,1040,3,13.355500000000001
279,588,10,17.9625
135,53,18,17.406833333333335
505,320,17,24.181833333333334
370,1110,10,26.613833333333332
1000,363,10,27.420833333333334
887,53,6,13.3195
1175,540,23,15.786166666666666
217,53,7,45.2385
912,1117,7,7.651833333333333
943,606,12,6.323333333333333
904,504,17,19.602500000000003
1118,1215,0,7.8035
904,1186,21,16.387
1163,114,21,14.8855
511,27,12,18.72416666666667
97,211,22,15.507166666666667
1123,523,6,1.9656666666666667
713,318,14,20.9445
726,677,11,9.474666666666668
787,1214,16,27.533333333333335
105,881,4,9.595833333333333
1100,1112,19,9.177166666666666
529,424,0,12.095
773,861,23,7.552833333333334
302,847,9,18.575499999999998
523,94,19,15.552
337,596,16,4.008333333333334
1048,1129,23,22.125333333333334
40,630,23,10.93
160,631,2,10.1
1242,530,10,16.486
251,767,21,18.476166666666664
880,816,14,26.163333333333334
391,1211,12,18.05366666666667
400,1230,20,14.1695
287,333,7,13.032166666666665
1117,879,16,15.527333333333333
211,809,15,14.013833333333334
435,1077,20,18.289833333333334
1165,903,0,14.659666666666668
222,424,18,3.4686666666666666
1199,825,3,14.522666666666668
28,21,17,32.0815
911,909,7,8.994833333333334
816,835,17,23.9155
864,1002,20,18.5045
617,430,0,10.144499999999999
1078,5,21,17.276166666666665
685,359,20,2.6618333333333335
216,98,15,10.4625
819,517,6,23.5
448,27,18,21.327166666666667
1040,818,11,27.252833333333335
876,251,5,9.346
1110,47,22,4.023666666666666
822,413,15,28.972166666666666
448,464,7,13.052833333333332
1144,740,16,14.873666666666667
885,955,21,17.17683333333333
81,989,10,7.106166666666667
908,523,16,21.1955
286,1038,1,3.166
1033,943,15,25.014333333333333
501,244,6,14.314666666666666
207,1099,14,16.803166666666666
881,58,21,17.9
1157,1247,20,2.1468333333333334
167,156,16,19.207833333333333
872,1021,9,18.721166666666665
405,318,15,21.034333333333333
1117,113,12,24.596999999999998
33,365,10,20.447166666666664
887,495,0,8.428333333333333
911,27,12,19.742666666666665
51,203,15,23.026999999999997
8,828,14,15.093833333333333
28,1199,21,9.194833333333333
1000,861,14,32.38633333333333
254,540,0,18.1445
341,27,12,2.5225
1103,229,16,2.8208333333333333
884,461,16,25.091333333333335
94,1039,2,16.936166666666665
699,255,14,20.93883333333333
362,335,8,27.545333333333335
889,131,22,20.995
819,167,17,30.21066666666667
470,705,12,9.058333333333334
986,1226,11,17.947
204,1140,22,14.843666666666667
297,1040,23,5.393
1012,885,9,23.976333333333333
244,1238,7,26.023833333333336
884,245,17,17.61
1038,403,16,27.595666666666666
1110,1016,5,6.256833333333334
1116,879,21,5.731166666666667
498,435,22,6.744
243,500,14,17.398833333333336
1010,285,10,7.527
1079,134,15,7.172
739,1043,22,10.654833333333332
1163,80,20,16.4
496,80,21,13.149833333333333
850,517,8,14.980500000000001
1227,687,19,37.756166666666665
280,881,8,24.970166666666668
37,51,7,18.012166666666666
152,167,0,14.277833333333332
1226,762,14,20.65
882,1116,2,2.556
289,890,0,9.689666666666666
510,1116,11,20.171833333333332
424,134,10,20.961333333333336
334,243,22,21.153666666666666
205,1185,18,25.0605
526,880,12,13.677333333333333
46,699,8,28.888166666666667
1041,51,2,7.013333333333334
132,1189,1,16.816666666666666
886,1033,7,28.025
856,1189,7,5.0120000000000005
819,1116,18,14.682333333333334
400,405,8,11.4255
861,1238,12,12.655666666666667
1110,900,8,16.994666666666667
1128,435,17,25.6435
1189,503,12,16.416666666666668
461,1027,10,15.761333333333333
78,831,18,11.440499999999998
47,1211,19,20.236333333333334
141,763,13,26.853166666666667
588,200,7,9.529
760,587,3,14.2195
812,215,9,15.3355
1193,828,6,24.34283333333333
155,862,9,13.119
876,95,19,17.48
130,497,2,9.324000000000002
526,53,21,13.258333333333333
47,773,23,16.222
1193,1013,3,11.0035
497,1185,13,16.284
1079,1012,6,14.251333333333333
47,497,16,14.6165
903,424,22,14.516666666666667
1116,329,0,10.722666666666667
199,833,11,11.135333333333334
695,207,11,21.046166666666668
440,1025,7,29.8055
498,47,21,10.5445
911,1151,1,7.798500000000001
502,882,23,11.777833333333332
66,39,13,4.747166666666667
156,1120,13,13.437999999999999
495,1122,6,17.115333333333336
445,14,16,19.976499999999998
883,494,6,11.0515
155,760,16,12.128166666666667
17,909,23,2.260166666666667
507,1122,8,23.25
774,370,10,17.19183333333333
1016,391,13,17.895166666666668
98,827,3,17.054166666666667
760,105,8,6.579
226,740,5,21.4465
333,1068,2,14.279666666666666
880,1237,1,21.432000000000002
882,504,13,18.136000000000003
53,1239,17,26.118499999999997
866,787,12,25.49116666666667
95,540,14,15.368
27,497,11,5.387166666666667
787,785,10,15.55
338,657,21,10.266666666666667
207,254,15,14.303333333333335
5,1214,10,9.527166666666666
1126,253,9,14.716666666666667
524,435,8,42.924
762,368,13,21.593833333333336
1047,763,16,34.95633333333333
779,777,18,1.7803333333333333
131,775,12,7.473666666666667
1048,79,23,12.2195
72,189,1,8.244
1185,1130,20,12.752333333333333
615,983,13,10.470166666666668
638,1116,9,21.854499999999998
1116,30,22,42.306333333333335
207,1189,22,15.536166666666666
83,913,8,1.9946666666666668
51,862,16,15.663166666666665
774,537,0,22.483333333333334
1131,368,15,7.403666666666667
958,342,21,13.079
83,1193,8,31.826166666666666
760,251,6,12.7855
253,847,23,12.208666666666666
725,315,19,10.580166666666665
46,806,16,23.270833333333332
222,887,18,16.225
1213,1215,20,11.283333333333333
613,883,8,47.71183333333333
831,1137,21,7.373166666666666
811,1005,17,22.830166666666667
815,1140,4,13.8875
362,131,7,7.244
1195,504,7,22.40716666666667
297,707,14,20.471999999999998
203,72,2,23.164833333333334
740,497,10,21.49566666666667
878,1130,19,17.59783333333333
365,134,7,19.2925
443,788,12,9.524000000000001
324,254,16,20.229
3,141,0,16.131
930,527,6,4.4816666666666665
29,777,2,6.654166666666667
1179,287,16,17.578166666666668
273,655,17,9.356666666666666
92,685,10,22.792666666666666
333,836,9,13.791833333333333
160,51,5,19.133333333333333
403,1053,20,35.147666666666666
53,349,8,41.675
1039,153,4,7.818666666666667
306,633,17,15.541
346,582,20,13.183333333333334
92,249,7,22.926666666666666
228,505,18,15.274000000000001
331,710,22,16.666333333333334
322,687,23,11.15
1185,1193,17,16.017833333333336
315,9,0,2.4233333333333333
28,540,19,13.720333333333334
878,286,16,19.262833333333333
832,872,10,23.608333333333334
445,237,14,11.488499999999998
503,209,14,19.6
335,1117,0,14.354166666666666
1185,1010,17,7.516166666666667
825,16,20,7.510833333333333
1003,818,7,20.4
245,759,17,25.455666666666666
818,805,1,15.993833333333333
995,532,16,7.985
282,314,8,10.808333333333334
1003,846,21,12.805333333333333
361,890,7,25.088833333333334
497,1242,0,17.569000000000003
911,57,1,18.163833333333333
476,13,11,19.216666666666665
818,1131,13,9.863499999999998
883,17,21,12.944666666666667
340,1053,8,24.8925
435,529,6,18.035833333333336
809,400,11,15.3445
887,167,11,12.827333333333334
47,507,8,10.847166666666668
250,255,22,10.360999999999999
588,134,20,25.627833333333335
885,1006,13,20.529
796,827,12,36.55916666666667
773,98,17,26.581666666666667
1140,131,16,11.902333333333333
499,1005,12,14.304
1227,1021,8,20.41283333333333
1038,114,17,27.21216666666667
864,870,14,35.28666666666666
244,1127,12,18.301666666666666
202,1192,3,3.1013333333333337
865,280,9,10.960833333333333
645,930,9,22.699333333333335
1110,1233,3,13.740666666666668
1013,280,12,5.402833333333334
861,949,12,37.044999999999995
44,634,7,11.057166666666665
495,503,6,8.5935
641,1101,12,10.632166666666667
288,425,18,18.266666666666666
435,250,23,18.7185
1042,886,15,13.5225
33,740,11,23.622166666666665
878,225,9,22.7015
493,1226,12,27.3
812,1017,2,13.803333333333335
718,1110,7,23.438499999999998
122,841,14,9.664666666666667
1080,465,14,12.4
487,212,20,15.07
249,138,2,10.318166666666666
538,818,11,20.514666666666667
159,1246,4,10.0855
448,1237,20,4.235166666666667
810,131,21,13.998666666666667
335,1048,0,13.153333333333334
491,871,16,20.1955
1230,942,0,23.107333333333333
1129,756,21,7.485833333333333
807,216,4,13.383833333333333
500,762,22,16.9805
130,290,12,15.789333333333333
216,856,9,12.766833333333333
444,231,7,12.230833333333333
73,1063,22,7.754833333333334
60,155,19,22.258333333333333
37,1179,10,12.196833333333332
18,772,9,13.509666666666668
906,881,9,17.427
243,505,14,14.274666666666667
1005,1012,20,17.278166666666667
905,511,14,15.067166666666667
856,916,5,11.885833333333332
141,882,6,30.043333333333333
71,685,16,14.642833333333334
183,115,16,7.578333333333333
893,243,9,26.742166666666666
1193,806,23,12.816833333333333
822,1116,12,22.291333333333334
333,134,16,28.0085
246,21,21,13.372333333333334
499,261,14,12.163833333333335
768,504,12,30.88883333333333
1195,870,2,7.9479999999999995
327,163,17,13.023
633,816,13,8.243666666666666
53,911,23,16.86133333333333
504,873,11,20.554333333333332
1226,314,10,18.481333333333335
46,277,16,9.705
1213,875,20,17.816666666666666
391,285,15,13.913166666666665
27,1170,13,15.440833333333334
747,327,23,17.9375
127,294,5,19.499333333333333
791,1026,1,14.680166666666667
244,811,21,20.857333333333333
424,1110,12,16.687333333333335
94,159,9,11.2765
80,207,22,7.622333333333333
122,992,6,9.898166666666667
20,774,9,22.376166666666666
1012,805,17,7.327666666666667
713,1212,20,18.534166666666668
1131,1140,22,21.106333333333335
544,906,11,7.266666666666667
897,765,6,9.348166666666666
370,1015,22,13.364833333333333
792,1186,19,10.428333333333335
590,1163,11,12.686
857,1000,18,25.663
1038,89,14,20.009
773,290,20,16.016833333333334
286,756,12,12.0295
203,457,7,21.925833333333333
887,288,11,2.2973333333333334
95,253,22,22.766666666666666
917,222,5,2.8156666666666665
1021,687,16,20.587333333333333
1165,245,14,27.00883333333333
1206,1208,7,15.145833333333334
905,869,14,6.8455
1163,916,0,2.721166666666667
58,917,9,7.9030000000000005
709,47,11,18.014166666666664
129,1001,4,5.322500000000001
775,763,8,19.223833333333335
1240,401,11,4.214666666666667
428,1012,4,11.833333333333334
497,182,20,23.554166666666667
884,634,19,24.231333333333335
506,1118,18,11.151333333333334
320,587,11,19.551666666666666
884,374,9,32.063
286,275,21,15.307333333333334
739,1104,9,11.807333333333334
815,72,14,12.027666666666667
205,21,6,5.371666666666667
885,142,12,20.897666666666666
80,540,19,13.289833333333332
1193,506,15,25.519333333333336
196,841,7,5.244666666666666
1016,1047,21,12.160166666666667
889,157,23,17.576666666666664
251,1116,11,19.046666666666667
713,247,22,17.907833333333333
210,510,2,21.323
435,1102,23,16.839833333333335
209,761,7,9.749833333333333
47,1165,22,24.495166666666666
1185,341,8,30.929166666666667
767,302,10,29.316666666666666
369,1232,13,18.475
1102,895,7,10.1125
156,1005,15,23.042166666666667
888,448,14,31.5935
1178,832,0,17.391666666666666
890,167,14,12.731333333333334
185,306,7,1.7315
320,760,12,8.792833333333334
847,759,23,10.03
1232,289,23,2.859166666666667
962,1053,20,7.8625
249,1043,13,15.176166666666667
209,294,5,13.527333333333333
908,28,13,18.666666666666668
911,1068,9,3.728666666666667
1131,1116,9,31.456833333333336
1198,335,0,8.011666666666667
137,1054,0,16.454333333333334
544,462,9,19.546333333333333
1117,487,20,11.915333333333333
882,762,5,15.533333333333333
885,365,9,14.8725
151,835,10,10.5805
796,555,13,2.9881666666666664
838,1038,17,14.689333333333334
203,448,16,32.13816666666666
141,813,11,3.7066666666666666
340,1135,21,13.034500000000001
217,768,15,9.6585
59,884,7,46.594
500,1002,3,6.181666666666667
832,295,23,23.9525
499,297,18,18.000999999999998
840,773,16,9.821166666666667
1038,528,22,11.1545
298,506,8,15.715166666666667
135,47,18,19.830333333333332
77,337,10,20.615166666666667
831,773,16,20.65716666666667
324,930,5,18.795166666666667
317,287,4,5.1
424,1233,3,7.039333333333333
229,665,21,9.886500000000002
307,468,14,6.8105
435,216,16,18.5
506,158,21,10.193166666666666
499,151,3,7.918166666666666
415,614,15,17.179666666666666
328,420,14,16.4095
805,223,16,14.7185
1044,760,14,26.0385
696,72,13,4.7620000000000005
54,718,23,8.801833333333333
320,504,23,6.175333333333333
530,882,23,9.907166666666665
889,37,3,8.962166666666667
213,134,10,15.436166666666667
367,885,11,24.466666666666665
1006,253,20,24.88566666666667
51,856,15,3.8386666666666667
221,1048,5,18.145666666666667
391,1129,10,21.195
540,811,7,9.740333333333332
197,1014,8,17.485166666666665
857,740,2,18.8105
368,835,19,17.389666666666667
369,133,0,10.427999999999999
872,473,0,21.16916666666667
741,1104,13,16.7785
788,444,5,11.105500000000001
900,432,7,16.351
493,775,0,19.922166666666666
1012,302,8,37.4235
493,1040,14,26.723333333333336
1185,497,18,21.843166666666665
135,883,17,31.269000000000002
340,884,7,38.628166666666665
759,1002,18,17.674500000000002
255,1195,1,7.304
153,1193,23,7.5055
363,1116,22,15.901
917,1239,13,17.695833333333333
875,1024,13,17.318666666666665
340,879,14,24.454833333333333
515,845,5,6.633333333333334
1163,1119,8,23.422166666666666
363,362,6,5.531666666666666
333,30,6,27.863999999999997
1171,1229,2,7.412833333333333
317,154,8,11.835666666666667
246,1227,13,8.022
435,242,6,6.781833333333334
329,1005,16,13.776
1165,1195,19,14.824166666666667
113,527,4,21.805833333333332
867,487,4,14.698
697,696,0,1.9631666666666667
917,1006,23,15.132166666666667
53,1012,8,15.045666666666667
241,500,8,38.55
167,872,6,19.013333333333332
440,1226,6,42.8295
127,1171,7,10.6475
824,810,8,21.488833333333332
874,448,9,17.838166666666666
1110,1195,9,18.396666666666665
900,617,14,15.748833333333332
425,246,10,9.012333333333334
496,765,11,26.516666666666666
902,1016,18,15.826166666666667
882,775,9,16.389166666666668
894,870,17,21.012999999999998
493,251,21,10.478666666666667
883,785,19,32.43516666666667
430,613,0,17.7715
210,1190,16,13.805833333333334
1214,153,18,15.297
768,884,19,40.77366666666667
497,409,13,28.696666666666665
495,759,22,13.282166666666665
916,912,14,3.9571666666666667
47,813,20,22.741333333333333
99,783,13,12.645833333333334
497,201,12,14.993833333333333
1189,865,17,11.2095
159,242,12,7.536666666666666
878,1000,12,19.981833333333334
1227,1232,0,28.608333333333334
836,495,10,28.08
1199,530,8,36.558
505,242,13,27.242833333333333
590,1048,22,15.229666666666667
235,62,9,8.6745
497,906,3,9.777333333333333
158,529,18,10.3355
1043,1225,4,8.407333333333334
406,197,0,20.430166666666665
1006,1002,18,19.753833333333333
512,425,17,19.925833333333333
131,883,6,20.6825
775,1048,7,31.70133333333333
209,253,9,19.838833333333334
302,813,2,22.695833333333333
105,880,20,7.503
1095,253,11,22.480999999999998
1162,538,20,8.033333333333333
242,243,8,17.022000000000002
68,877,20,14.4645
279,810,20,19.6285
302,41,18,22.452333333333335
1185,299,16,22.461166666666667
79,762,8,18.295833333333334
290,905,15,36.23416666666667
879,508,23,15.075833333333332
1116,758,10,16.779166666666665
54,97,8,33.06916666666667
892,37,12,13.742833333333333
504,498,3,10.2175
248,154,17,30.884333333333334
1231,945,11,3.7965
244,445,20,25.06066666666667
330,896,18,12.8775
333,27,9,10.99
1127,1190,23,9.489833333333333
867,253,22,21.633333333333333
435,835,14,14.050999999999998
529,1214,17,20.342
747,1013,11,11.4
837,1192,0,7.839666666666667
1048,30,18,49.84066666666667
768,301,13,11.689666666666666
892,255,22,8.144166666666667
708,704,20,10.0925
760,1238,9,20.446
1165,1024,5,10.936166666666667
840,1238,17,9.884666666666668
294,290,0,6.848166666666667
118,1038,11,26.78783333333333
151,906,21,11.930333333333333
1014,795,17,18.756333333333334
232,1202,15,6.151333333333333
131,1038,21,16.46
207,370,19,21.898000000000003
493,5,17,19.717666666666666
763,856,23,8.3125
508,906,21,1.9866666666666668
424,362,20,21.28666666666667
208,909,22,18.043
294,1162,11,36.13333333333333
127,631,7,11.543000000000001
902,500,10,20.440333333333335
632,253,9,8.202333333333334
131,362,11,8.073500000000001
1156,466,13,4.876666666666667
465,710,9,8.270833333333334
462,1208,18,16.2365
203,78,15,15.304333333333334
185,413,10,38.90233333333333
261,762,9,10.293833333333334
498,302,11,9.817499999999999
27,277,8,5.4665
1191,819,17,22.657833333333333
1227,413,18,17.16783333333333
1119,167,11,20.92
866,1043,21,13.296
208,253,6,13.346499999999999
584,847,18,26.93616666666667
160,930,7,9.064833333333333
340,866,4,14.291
403,765,20,13.501166666666668
325,1062,21,13.382166666666667
213,1129,13,12.310166666666667
880,1227,11,14.0585
871,897,21,36.766666666666666
503,287,15,13.414166666666667
1242,958,12,20.9615
879,1110,10,6.590833333333333
805,94,8,32.677
887,1160,0,16.896333333333335
62,315,3,9.527333333333333
448,503,18,17.477500000000003
286,1007,0,22.135166666666667
757,400,12,27.936666666666667
362,1005,22,7.779333333333333
456,27,15,30.9715
1163,901,17,5.266333333333334
69,590,15,25.56383333333333
865,521,14,29.3945
241,244,14,24.774333333333335
1179,512,8,25.3125
884,369,9,27.8715
809,865,15,16.17716666666667
1199,880,20,24.818166666666666
911,901,9,7.7876666666666665
891,529,2,2.2496666666666667
1193,301,16,51.21266666666667
427,1233,13,10.288333333333332
1024,92,6,3.755666666666667
816,487,2,16.152166666666666
1044,1164,10,15.014999999999999
761,1128,2,6.321166666666667
473,144,16,9.177166666666666
290,1160,2,25.063666666666666
856,588,4,10.902833333333332
1160,506,21,16.05366666666667
53,811,9,8.603
549,816,7,29.3925
529,1005,20,17.576166666666666
297,203,2,12.106333333333334
495,367,6,20.863833333333332
811,38,12,13.226166666666668
153,210,21,10.661666666666667
840,809,21,14.410666666666666
1102,1186,23,8.346666666666668
760,251,4,11.137166666666667
827,951,20,29.03533333333333
97,277,18,33.717999999999996
813,1103,21,5.179
590,872,22,18.94816666666667
1110,276,11,20.892833333333332
872,359,15,42.704166666666666
435,760,8,14.983
530,33,18,17.607333333333333
268,930,15,32.35733333333334
880,1068,22,15.214666666666666
903,318,8,11.958666666666666
1157,255,0,9.369166666666667
1014,340,20,6.4303333333333335
998,819,20,15.436666666666667
1227,244,11,12.571333333333333
758,242,21,13.990666666666668
196,517,14,20.448833333333333
646,433,19,13.452166666666667
1239,861,9,13.976333333333335
842,31,6,3.154166666666667
836,1162,22,26.485833333333336
33,254,15,7.471333333333333
838,1193,10,27.118333333333332
789,1144,12,1.7805
1193,242,19,12.249166666666667
1003,54,13,18.71466666666667
904,1118,4,9.755500000000001
526,68,10,12.063666666666668
253,634,11,13.015166666666666
776,227,15,24.0375
1077,68,12,23.0
248,167,19,24.294500000000003
835,892,23,23.626666666666665
1075,866,23,15.435333333333334
430,1048,15,17.8585
1137,431,9,9.376333333333333
683,62,15,17.216666666666665
244,896,10,15.609833333333334
1226,153,17,12.725833333333332
47,773,22,17.502666666666666
1123,879,21,15.8345
21,385,21,21.05
115,1151,12,11.471333333333332
696,856,15,29.153666666666666
178,304,9,4.544
1012,767,22,3.4935
861,524,9,26.208333333333332
1120,1237,12,16.795833333333334
605,882,13,21.458333333333332
129,413,16,20.196666666666665
863,1129,6,15.414833333333332
501,281,8,20.203
835,1003,4,1.3671666666666666
1173,69,4,12.616333333333333
497,503,4,11.288833333333335
811,496,14,14.971499999999999
870,880,8,45.34583333333333
846,52,8,24.786166666666666
880,221,14,16.803333333333335
1023,1045,17,4.494666666666666
762,242,9,19.624333333333333
211,880,20,20.639499999999998
5,210,11,12.542666666666666
724,144,21,11.985333333333333
400,426,16,21.9025
1214,1129,23,21.250666666666667
605,1151,17,16.973
1179,245,6,8.475333333333333
442,1012,19,20.05183333333333
1000,831,7,11.729166666666666
835,899,8,21.338833333333334
333,930,21,16.420833333333334
857,1213,0,11.6025
1002,496,22,9.7265
504,713,23,2.8025
498,641,15,37.67266666666667
523,1045,18,13.964833333333333
917,97,12,26.642666666666667
904,253,17,43.8055
1207,1226,20,24.121166666666667
33,20,3,4.171
203,638,21,14.685166666666667
425,446,20,14.945666666666666
199,203,6,23.37933333333333
884,331,21,8.160166666666667
154,331,17,23.590333333333334
1005,424,6,12.014999999999999
1233,824,14,6.700166666666666
294,388,17,62.669
1040,150,15,25.6655
756,864,22,15.249
248,1044,22,3.585166666666667
465,435,9,32.937333333333335
368,495,10,24.597666666666665
1179,875,1,17.137666666666668
1040,1103,6,26.752833333333335
813,814,5,5.6593333333333335
1018,828,16,9.766666666666667
77,343,7,24.25
763,804,12,29.098333333333336
883,986,23,13.804166666666667
426,445,19,5.8205
467,655,14,8.105833333333333
227,835,1,22.897499999999997
1043,884,8,8.5855
1116,1103,0,20.735166666666665
487,585,1,12.153500000000001
1110,254,22,19.6055
1206,9,19,5.6285
207,1096,20,28.529166666666665
221,1190,20,24.624166666666667
